,actual,predicted,difference
4207,-8.32499746888637,-8.858501151275755,0.5335036823893855
51964,-4.008379826559247,-3.8034146243396596,0.2049652022195878
62734,-5.403246476559245,-7.048375594667227,1.645129118107982
13396,-12.313201568886374,-12.387683917849149,0.07448234896277484
9314,-15.319082468886368,-15.25992603818587,0.05915643070049725
54758,-14.455132676559243,-13.74785832882281,0.7072743477364334
41610,-20.15028921888637,-21.12893080947834,0.9786415905919696
2867,-11.795486968886376,-10.796351539613758,0.9991354292726182
53235,-23.384466718886376,-24.322526650369475,0.9380599314830995
15147,-3.934293076559255,-4.114155083539729,0.17986200698047394
55977,-9.22566437655925,-8.171516504624066,1.054147871935184
15727,-4.516831476559245,-4.4827504126179845,0.03408106394126076
55348,-33.89810332655924,-34.12687741383588,0.22877408727664061
16416,-10.02678112655924,-8.798161891092342,1.2286192354668977
43993,-12.04066016888638,-14.591534287921803,2.5508741190354236
33075,-14.433327568886387,-13.25107610343795,1.182251465448438
28816,-22.16900541888637,-22.196181809925253,0.02717639103888203
14495,-14.883639318886376,-13.970499014712141,0.9131403041742345
46906,-3.81778081888638,-3.6898187622712726,0.1279620566151074
29298,-17.539396668886386,-17.65042127806105,0.11102460917466317
12347,-19.47450771888639,-18.760864081631752,0.7136436372546378
4580,-14.240786618886364,-13.938833049664133,0.30195356922223127
32296,-13.495274368886374,-11.984035093642195,1.5112392752441792
10417,-19.18083691888637,-17.721714968134123,1.4591219507522482
42394,-14.433996368886373,-13.938278056389336,0.49571831249703635
59991,-20.08388547655925,-17.324090860346118,2.7597946162131315
23026,-13.492300976559248,-13.815899282717375,0.3235983061581269
12403,-18.203665668886376,-19.59542072379692,1.3917550549105435
9712,-14.899864968886366,-14.339244573782677,0.5606203951036886
7823,-19.15447916888637,-18.616286056570264,0.5381931123161046
15984,-2.582522126559253,-2.500449339376204,0.08207278718304867
52840,-4.967711123886378,-0.884187519448899,4.083523604437479
28403,-17.093030668886374,-17.143211007200737,0.050180338314362416
46014,-1.6091833188863838,-2.8183513486104737,1.2091680297240899
37568,-21.80258993888637,-19.531523802853332,2.2710661360330384
28458,-13.317521468886389,-12.45460276986716,0.8629186990192288
49451,-10.31195481888638,-6.987178697162191,3.324776121724188
24493,-3.634547326559256,-3.8528345167192715,0.2182871901600154
11293,-14.170258768886374,-15.66859956110439,1.4983407922180163
36628,-20.13480476888637,-17.692518915563905,2.4422858533224634
48377,-8.20204381888637,-3.8905487492091844,4.311495069677186
32742,-11.738158318886368,-13.45548640296659,1.717328084080222
35068,-16.745846868886378,-16.912669059268055,0.16682219038167645
36832,-12.12393301888638,-14.134482160879061,2.0105491419926818
40099,-33.18507061888637,-32.45372759262331,0.7313430262630618
10399,-11.49168491888638,-13.357631266951856,1.865946348065476
49739,-8.930084818886375,-7.359453221258873,1.5706315976275018
62333,-12.023914376559246,-11.988175049545642,0.03573932701360327
11032,-15.770319918886376,-15.617037298250183,0.15328262063619214
12189,-20.285492068886374,-20.99026458901939,0.704772520133016
13152,-13.162445268886376,-13.65710533133299,0.49466006244661465
14109,-13.13194651888637,-14.610261902380369,1.4783153834939995
55783,-15.651555426559254,-16.238385363733435,0.5868299371741816
51362,-8.40994342655925,-7.268035442554845,1.1419079840044057
17462,-11.661761976559246,-11.065540338042185,0.5962216385170613
49541,-0.7883533188863758,-2.4534195458531314,1.6650662269667555
17963,-15.38011272655926,-14.09422505660193,1.2858876699573294
36098,-16.451380968886387,-16.955175259378635,0.5037942904922481
28595,-22.78583546888638,-19.63633858898876,3.149496879897619
49749,-5.508885818886373,-3.5349672136813726,1.9739186052050006
6108,-16.373730318886377,-15.33763254815739,1.0360977707289862
13624,-22.239755268886388,-18.261703121485347,3.9780521474010406
7255,-6.712152618886382,-8.678135399196249,1.9659827803098668
45305,-5.737798118886371,-7.177795444018395,1.4399973251320244
60332,-9.470306626559248,-9.393774921172106,0.07653170538714171
10881,-16.67402226888638,-18.27183691688761,1.5978146480012327
31675,-20.034597068886374,-20.397464912780265,0.36286784389389126
15897,-7.087824576559255,-6.171689715531256,0.9161348610279987
15632,-2.86408957655925,-5.460281328829623,2.5961917522703732
39375,-11.943982518886385,-13.040985700596451,1.0970031817100665
52900,-5.604959868886379,-9.959546857022143,4.354586988135765
31893,-14.61964426888638,-15.467576068327022,0.8479317994406408
49532,-3.132641318886374,-4.875555119236106,1.7429138003497315
17510,-13.770849376559251,-13.39935843190938,0.37149094464987087
6111,-14.203002368886375,-14.686707649962957,0.4837052810765812
45389,-7.706402318886379,-7.863624444218423,0.15722212533204338
29444,-19.72882701888638,-20.323723697166027,0.5948966782796461
40210,-25.37047581888638,-18.313820794192313,7.0566550246940665
9818,-18.909382918886383,-18.4109668445779,0.49841607430848356
40729,-11.391281518886384,-11.62408203698808,0.23280051810169589
60125,-13.03468882655926,-13.074189206503613,0.039500379944353625
1901,-5.219859326559257,-4.020472946967143,1.1993863795921147
12007,-15.002904168886378,-14.988449297041948,0.014454871844430173
47428,2.118783181113617,0.35031333286645533,1.7684698482471617
14581,-18.43383941888637,-18.166755763637312,0.26708365524905986
46125,-10.393915318886377,-12.93258620805216,2.5386708891657825
27013,-13.915595418886388,-13.624147207492909,0.29144821139347954
35824,-10.761114768886376,-10.999983200997724,0.23886843211134767
45443,-8.819354318886372,-8.16386912091259,0.6554851979737819
44820,-21.021261468886383,-22.064236340404417,1.0429748715180338
38739,-3.175591218886378,-4.1560116324420475,0.9804204135556693
45322,-9.798528318886373,-9.65259522788372,0.14593309100265195
44501,-16.187808568886386,-16.58247312009032,0.3946645512039346
38903,-20.025664568886373,-15.736781958122473,4.288882610763901
3593,-10.249502818886372,-9.47127599001734,0.7782268288690322
4615,-16.01270531888638,-15.097255403970953,0.9154499149154258
39123,-18.621125018886374,-11.842041438918859,6.779083579967516
32741,-14.632614568886371,-13.559426158776583,1.073188410109788
2349,-16.70090342655925,-17.30558845355278,0.6046850269935291
58333,-13.767436326559247,-8.677432324863391,5.090004001695856
35750,-13.817354318886377,-11.339215598006737,2.47813872087964
7821,-18.12751561888638,-18.30796216345039,0.18044654456400977
19433,-9.507308576559238,-8.916237299376967,0.5910712771822713
9199,-17.84705436888638,-17.41110597076323,0.43594839812314845
11839,-13.698151368886382,-14.1557102549556,0.4575588860692186
9541,-18.907227018886378,-18.429542124886662,0.47768489399971514
53827,-21.51738762655924,-21.679737100832,0.1623494742727587
4168,-10.301592768886367,-10.495692960461783,0.1941001915754157
38812,-12.923506918886378,-11.740173387264305,1.1833335316220737
42869,-19.61955761888638,-19.314970572862297,0.30458704602408204
18473,-9.74431082655924,-8.732085702605763,1.0122251239534759
38824,-8.293033768886378,-8.504160066131393,0.21112629724501453
28607,-17.595014968886378,-17.665960745120994,0.07094577623461618
12956,-11.571078668886376,-11.51789299182434,0.05318567706203581
56916,-13.15368902655926,-13.227148238187,0.07345921162774083
23143,-14.045597726559247,-15.513836622141266,1.4682388955820187
52906,-7.900155318886373,-9.533028749203828,1.6328734303174546
47981,-1.963912318886376,-2.281775081920309,0.3178627630339328
24758,-4.347325426559236,-5.0485638114146445,0.7012383848554089
22500,-4.215320326559249,-4.745605106124397,0.5302847795651475
49208,-4.42709231888637,-3.5853494752311827,0.841742843655187
62251,-8.921431476559247,-9.634222131139108,0.7127906545798606
46295,-20.06832131888638,-17.237425419639703,2.830895899246677
36013,-16.911785318886377,-16.248174741913612,0.6636105769727649
39687,-11.29661876888638,-13.663051101199933,2.3664323323135523
3935,-7.002938318886383,-7.176641853536801,0.17370353465041788
48369,-2.121140318886379,-2.5968800518665067,0.4757397329801276
5073,-17.220380018886377,-17.70334633324617,0.48296631435979265
14458,-10.808668168886374,-10.762111130496223,0.04655703839015146
28678,-17.65493041888637,-18.201330666324527,0.5464002474381573
42666,-12.731445818886368,-11.278731413223786,1.4527144056625811
47225,-16.643605818886375,-13.145553632856531,3.4980521860298435
33628,-6.100882918886374,-6.978024815392866,0.8771418965064921
31197,-22.87703651888639,-23.546276774451435,0.6692402555650467
23346,-10.35935727655925,-12.084482863923439,1.7251255873641895
40255,-15.977946218886377,-16.662726088297084,0.6847798694107077
31435,-21.857481268886374,-21.506042530219936,0.35143873866643816
60065,-19.99422827655924,-20.02788615676761,0.03365788020837002
17282,-14.006867176559238,-14.806751304821338,0.7998841282621001
12074,-15.934397968886376,-16.289401056051947,0.3550030871655707
17457,-16.470407676559248,-16.319259613491543,0.1511480630677049
46599,-13.539871318886371,-13.034201476252962,0.5056698426334094
57558,-30.56278812655925,-31.28499716102526,0.7222090344660081
56242,-12.279204126559248,-15.070032628031397,2.7908285014721486
13911,-14.432003068886376,-12.510519636050441,1.9214834328359345
5222,-14.666613068886369,-12.47239047779585,2.1942225910905186
57226,-14.918124926559242,-15.047864690062564,0.12973976350332173
24906,-6.343307426559262,-7.022750110485361,0.6794426839260987
53437,-24.43028872655927,-24.880921595309694,0.4506328687504251
62715,-11.992231626559244,-11.537015550198289,0.45521607636095496
52503,-38.31362351888636,-39.170657602089086,0.857034083202727
17466,-10.422031526559236,-12.676107447557424,2.254075920998188
1400,-19.58122532655925,-20.790043501405886,1.2088181748466376
4245,-13.394202668886368,-12.196548610491815,1.1976540583945532
26356,-9.344528918886372,-9.580558657622511,0.2360297387361392
6010,-11.871135068886378,-10.801263371455134,1.0698716974312443
13132,-12.77353246888637,-13.743188439956851,0.9696559710704822
52600,-38.37001991888636,-35.51530615003597,2.854713768850395
5771,-14.93984256888638,-15.051381745301267,0.11153917641488675
14142,-14.908146218886376,-14.960301332334767,0.05215511344839108
38370,-32.11693351888637,-30.8987525374349,1.2181809814514715
44579,-16.167219318886385,-15.794899937878283,0.37231938100810247
43450,-15.94209551888638,-16.363315159564593,0.4212196406782134
40527,-16.33839506888639,-11.351195565747492,4.987199503138896
5847,-15.00232826888637,-11.816885904595104,3.1854423642912657
38606,-21.555600718886385,-24.914424325915547,3.358823607029162
19303,-3.953660526559245,-4.019741433598562,0.06608090703931735
25773,0.4333893234407515,-1.9743536597976943,2.4077429832384456
32609,-9.901235718886372,-11.540897377520974,1.6396616586346013
24015,-10.585835776559248,-10.89554067144191,0.3097048948826622
31111,-13.10214836888638,-18.325235715279593,5.223087346393212
36198,-13.019885468886375,-13.263745471117257,0.2438600022308819
50893,-13.521976876559249,-11.6477604310297,1.874216445529548
30342,-16.051317018886383,-15.151687631526737,0.8996293873596457
34686,-13.639484318886378,-13.526050987091123,0.11343333179525494
10441,-19.097508318886373,-20.538726797335308,1.4412184784489348
49953,-10.353499318886382,-10.046634264111823,0.3068650547745584
37189,-13.877167018886386,-13.7216030518651,0.15556396702128517
49817,-9.737842318886385,-9.913361060291022,0.17551874140463752
34985,-17.872537618886387,-16.86195771322273,1.0105799056636577
19649,-7.267859676559253,-7.023092864243271,0.24476681231598185
10289,-12.807683268886375,-13.821454549736776,1.013771280850401
52743,-52.77271091888639,-51.45233833815821,1.3203725807281828
24901,-8.809783476559245,-7.445047261368806,1.3647362151904385
11807,-19.17447511888638,-18.62135495461678,0.5531201642696004
22120,-4.162871726559244,-4.700801288858778,0.5379295622995341
59084,-13.417213476559253,-14.26676112338685,0.8495476468275971
8879,-9.741983168886382,-13.155177603991842,3.41319443510546
26960,-7.198415768886381,-8.83719693757524,1.6387811686888583
29549,-15.422431318886384,-14.47616831257444,0.946263006311943
9548,-23.40852261888637,-19.118832190302278,4.289690428584091
3056,-5.234337618886375,-8.655354730211112,3.421017111324737
47689,-3.813210818886379,-4.054551691601061,0.24134087271468196
53514,-46.91999862655925,-44.86567570286978,2.054322923689469
46878,-7.921291318886379,-8.075369942838865,0.15407862395248628
37600,-17.606092218886378,-15.08576131377593,2.5203309051104483
45830,-7.40424181888638,-6.524282235167879,0.8799595837185006
2528,-16.62186441888638,-16.68946662838022,0.06760220949384177
62473,-12.15163232655925,-12.479098686705115,0.3274663601458645
48606,-20.347032318886367,-20.31952044173837,0.02751187714799741
47130,-14.889103318886374,-14.657568144313316,0.2315351745730574
47205,-10.454807818886383,-11.221989362189298,0.7671815433029145
18572,-6.545778326559242,-6.0679697067328355,0.47780861982640666
29208,-18.683681268886374,-20.41041017756584,1.7267289086794655
11634,-14.96473201888637,-16.89557292394997,1.9308409050636008
60896,-2.8262509265592524,-1.607135760211266,1.2191151663479864
36436,-10.005059268886388,-11.140392223150176,1.135332954263788
58538,-4.53774787655925,-5.228587218835265,0.6908393422760151
18618,-4.116037676559243,-5.062483839399037,0.946446162839794
28094,-22.78499951888637,-22.60201155346311,0.18298796542325846
59468,-13.900726926559257,-15.063655715592471,1.1629287890332147
50029,-8.82055981888637,-10.21428578814378,1.3937259692574102
46831,-13.111731818886373,-10.171627819664069,2.9401039992223037
12544,-19.439930718886377,-18.074974686868554,1.3649560320178225
50773,-7.449124276559244,-7.342080146398537,0.10704413016070724
9573,-18.52147811888638,-17.760417514887493,0.7610606039988888
12409,-21.66873076888638,-20.518531344637214,1.1501994242491662
57421,-33.50317312655923,-35.7428999618231,2.239726835263866
37806,-12.314779518886372,-10.646185517185238,1.668594001701134
41234,-18.27846596888637,-19.818845252024886,1.5403792831385168
51317,-14.100120076559248,-15.93138130452852,1.8312612279692715
37059,-12.354445918886388,-11.564467198551693,0.7899787203346946
12994,-12.312973218886372,-13.791415926253048,1.4784427073666766
40147,-27.15676741888638,-27.94245367002958,0.7856862511432006
15621,-6.862145176559251,-5.336047346883367,1.5260978296758836
44819,-22.264490068886374,-21.911578883920587,0.35291118496578733
58886,-1.4447269265592535,-1.928061389030227,0.48333446247097345
40368,-10.627226268886378,-9.898764171781252,0.7284620971051261
43629,-13.584073968886376,-13.623266929376358,0.03919296048998255
1557,-18.592162876559257,-18.88719332548086,0.29503044892160446
36610,-12.492890968886387,-11.947062834322441,0.545828134563946
38283,-15.510752218886378,-9.672553947701669,5.838198271184709
21887,-6.427349876559246,-4.770644193357732,1.6567056832015137
52099,-16.13174990888638,-16.018805849257244,0.112944059629136
60440,-9.564588126559256,-10.264725022959235,0.7001368963999788
55694,-11.002877976559246,-9.70079044931037,1.3020875272488759
44642,-16.764332968886368,-17.599599193988894,0.8352662251025258
40300,-11.059609118886389,-11.979200397146466,0.9195912782600768
57151,-17.425787376559256,-17.720933451662155,0.2951460751028989
45344,-5.626238818886375,-5.479390269761109,0.14684854912526557
3737,-10.663513568886376,-12.578924647117812,1.9154110782314362
39788,-17.60020451888639,-19.06423301756816,1.4640284986817704
33532,-12.582875268886372,-16.833219376707998,4.2503441078216255
942,-11.108427476559257,-10.802168048597641,0.3062594279616153
30673,-5.750595668886373,-11.698460723198398,5.947865054312025
58030,-5.047056326559256,-5.861801086851,0.8147447602917444
59591,-16.726121876559247,-18.00869462068978,1.2825727441305332
6758,-8.230489168886375,-8.75674862623858,0.5262594573522037
34363,-15.244318318886377,-16.070058654919514,0.825740336033137
53096,-23.71245266888637,-24.905733451077143,1.1932807821907723
30343,-18.898537018886376,-15.645520247500144,3.253016771386232
2298,-20.18528127655925,-19.72480992007193,0.4604713564873215
9760,-12.862340918886378,-13.257381258447168,0.39504033956079
60084,-5.083959976559255,-6.762558571847908,1.678598595288653
20083,-17.820883276559258,-17.796322815164327,0.0245604613949304
55097,-14.955183576559248,-13.599303321894508,1.35588025466474
19126,-2.2754905265592367,-4.53359220698797,2.2581016804287337
27415,-13.124294668886382,-13.324819688827592,0.2005250199412103
16179,-8.538069876559247,-6.53137187835044,2.0066979982088062
31158,-18.89542026888637,-17.271456554868053,1.6239637140183163
61632,-4.124210326559249,-5.2382920069683845,1.1140816804091358
4128,-15.844064268886374,-15.862799619161164,0.018735350274790008
41801,-18.32716561888637,-15.560458760111235,2.766706858775134
62179,-8.776145676559251,-9.171493128294975,0.3953474517357236
59897,-17.33028652655925,-18.285176392231477,0.9548898656722287
60390,-14.475290276559248,-15.395458614948852,0.9201683383896047
40467,-11.573498518886378,-10.479629379298492,1.093869139587886
11342,-15.40917831888638,-14.647513739232078,0.7616645796543011
2008,9.361051173440751,10.106639181198164,0.7455880077574122
37762,-14.582885218886378,-16.542950292863306,1.9600650739769279
3585,-14.033642718886387,-13.629235103148826,0.40440761573756134
61938,-6.178899876559255,-6.890589355596722,0.7116894790374673
2549,-14.543564068886372,-14.051695311230917,0.491868757655455
37264,-11.841034768886376,-9.326972859908107,2.5140619089782685
51075,-13.016149726559249,-11.896092230173112,1.1200574963861367
6515,-10.02064181888638,-9.886389495637715,0.1342523232486652
51639,0.0027107234407512,-3.6014137975822607,3.604124521023012
46360,-8.742817318886384,-9.631157291061813,0.8883399721754284
26891,-11.776935118886374,-12.364444426229047,0.5875093073426729
8228,-18.71386906888637,-18.578320737424445,0.13554833146192635
34653,-12.357096468886372,-12.531991760873847,0.17489529198747533
30142,-20.25456441888638,-19.363281080817053,0.891283338069325
55699,-8.992005926559257,-9.859558814146805,0.8675528875875482
56035,-3.70165597655925,-4.183064703398927,0.4814087268396774
25297,-9.36496727655924,-6.158999073258648,3.205968203300592
1824,-17.562981726559258,-21.025227525957682,3.462245799398424
2101,11.001080123440753,8.721254835682878,2.279825287757875
27854,-52.81284061888637,-54.707809937116025,1.8949693182296556
8193,-15.085463818886373,-15.578681005485846,0.4932171865994732
17644,-15.280752426559244,-16.49396962378066,1.2132171972214163
30410,-15.923116918886382,-17.290407440534135,1.367290521647753
26266,-12.93779691888638,-14.327626780804197,1.389829861917816
39156,-15.497246468886376,-15.361704784317967,0.13554168456840898
52532,-31.58337301888637,-32.02185679030178,0.43848377141541306
40997,-19.45208026888638,-18.834231385590833,0.6178488832955473
27362,-14.26056846888638,-12.743959791887777,1.5166086769986027
57773,-16.907238926559245,-17.91730169616104,1.0100627696017952
1182,-17.037874876559243,-17.0775714395896,0.03969656303035762
62465,-11.172420226559252,-11.989811373533044,0.817391146973792
16366,-2.9458718265592534,-5.390186791164896,2.444314964605643
30439,-13.978098318886383,-15.622474134717043,1.64437581583066
49374,2.2859481811136284,-1.0385329144849873,3.3244810955986157
58738,-4.226852426559246,-6.120092936587378,1.8932405100281322
51876,-8.924301026559247,-2.382665256668147,6.5416357698911
5034,-13.594870968886372,-15.653923960186576,2.059052991300204
32962,-20.62638296888638,-19.07839085849922,1.5479921103871597
43499,-20.797752218886377,-18.082986866561424,2.714765352324953
55519,-21.57823567655926,-23.789711147850177,2.2114754712909175
37215,-13.099417968886376,-11.375129275080527,1.7242886938058497
21324,-14.60712252655925,-11.315992581438824,3.291129945120426
18999,-7.4579085765592605,-6.928528263241283,0.5293803133179775
36557,-12.429433018886376,-12.149901603212852,0.27953141567352446
58578,-0.2863860265592404,-2.1358164297348927,1.8494304031756523
13958,-14.668497318886384,-15.927060462959489,1.2585631440731042
19707,-17.65819137655926,-16.34654911957881,1.3116422569804485
41766,-17.060149218886384,-15.228061203252018,1.8320880156343655
11396,-19.95944971888638,-14.85257203322854,5.106877685657839
9149,-21.628847318886372,-20.94081876750794,0.6880285513784337
49668,-2.159390318886384,-4.568503557932613,2.4091132390462286
52334,-27.61739631888638,-28.490656238738865,0.8732599198524831
50326,-3.9526243188863823,-4.998925874055311,1.0463015551689283
24032,-13.599465276559242,-14.275031130020691,0.6755658534614497
59909,-17.50862132655925,-17.743258389560733,0.23463706300148246
39252,-10.904790418886368,-12.270451698484194,1.365661279597827
21358,-9.949967376559242,-9.46130320312133,0.48866417343791113
4092,-6.489205768886382,-6.823034115195653,0.3338283463092706
22646,-8.579133876559252,-8.349385987180517,0.2297478893787357
22362,-9.040746176559251,-6.814983916584569,2.2257622599746822
51839,-2.326532676559252,-4.618907513360655,2.2923748368014034
8530,-15.95439996888638,-16.554725396240904,0.6003254273545249
19672,-7.272946926559241,-4.924409844400226,2.348537082159015
45030,-4.744741318886373,-8.28801562666351,3.5432743077771374
33165,-12.64580386888638,-12.80107274185325,0.15526887296686986
14295,-27.13886776888637,-22.532699695479938,4.606168073406433
11067,-16.46333336888637,-17.75670417012076,1.2933708012343885
19484,-4.986547976559249,-5.1476091944482025,0.16106121788895322
22312,-1.836794876559244,-8.288869598807775,6.452074722248531
431,-25.84535781888636,-19.986460667560166,5.858897151326193
45171,-8.51883431888638,-8.556573838408092,0.03773951952171117
31221,-20.143076368886387,-21.341275415243796,1.1981990463574093
51513,-1.7901759765592526,0.8110049205393469,2.6011808970985997
7177,-10.004232668886376,-10.714418392295663,0.7101857234092872
39772,-22.91266711888638,-21.579115860725484,1.3335512581608953
38705,-12.507775918886384,-11.52823756372791,0.9795383551584749
25328,-3.252441726559253,-3.1719317077675893,0.08051001879166364
48628,-21.78222731888637,-21.124949499922486,0.6572778189638839
35353,-18.836484718886386,-16.794744185163836,2.0417405337225496
52097,-9.517434326559252,-10.725262331924009,1.2078280053647568
5359,-15.331995068886377,-15.53956543236498,0.20757036347860414
2616,-12.69022961888638,-11.707923954869296,0.9823056640170851
34116,-18.950170418886376,-18.671038719261343,0.27913169962503304
41253,-11.460662168886376,-11.71430611535699,0.25364394647061417
38697,-16.576305618886376,-15.389844225340326,1.1864613935460504
26818,-13.704801568886383,-13.092951955607484,0.6118496132788991
28764,-20.13431036888638,-16.905870243493762,3.2284401253926163
29364,-18.80614741888637,-20.408843131359827,1.6026957124734587
1219,-16.14990457655925,-16.656926205202687,0.5070216286434359
45852,-12.805423318886389,-13.169216045887515,0.3637927270011261
29085,-20.001731418886383,-19.482201214625913,0.5195302042604695
12370,-11.957135568886375,-15.872363486275813,3.915227917389437
25624,-4.69418642655924,-4.333685775088563,0.36050065147067656
18529,-9.163513226559258,-8.674130545803159,0.4893826807560995
50744,-8.510557176559244,-6.41879775081526,2.0917594257439838
644,3.482310673440752,1.3407094700500681,2.141601203390684
15443,-4.452608476559247,-4.639828492521342,0.1872200159620956
25590,-5.004891126559256,-5.50673203372089,0.5018409071616334
52126,-42.567731918886366,-41.68829491506714,0.879437003819227
60908,-5.31958527655925,-3.415309006286585,1.904276270272665
42977,-10.967966968886376,-11.827758594199905,0.8597916253135285
50394,-1.1300308188863788,-0.45086272866924176,0.6791680902171371
23638,-16.49490432655925,-16.919431473342172,0.42452714678292125
30219,-59.18879921888637,-54.55050349295329,4.638295725933084
3031,-11.11307526888638,-11.442032741071959,0.3289574721855786
8907,-15.077816368886378,-14.505636683578123,0.5721796853082548
6196,-9.39294376888638,-9.239968783655955,0.15297498523042385
17914,-14.245201326559252,-13.533327493970786,0.7118738325884664
34793,-15.736413868886377,-16.91662287526011,1.1802090063737332
33705,-6.753302568886372,-7.045770172220116,0.2924676033337432
47711,0.9840396811136252,1.6913208310421965,0.7072811499285714
8935,-14.341208318886377,-14.317630701381875,0.023577617504502157
47311,-7.740350818886373,-10.139259925528657,2.398909106642284
28154,-16.996594818886383,-14.777198074122552,2.2193967447638308
58764,-8.526519376559248,-4.526731340155543,3.9997880364037055
39106,-9.778073018886383,-11.676406666071363,1.8983336471849803
34362,-14.53317751888638,-14.668257074112319,0.13507955522593917
44612,-16.183974818886387,-15.992532920133621,0.19144189875276574
39168,-14.301716768886376,-11.568617745514024,2.733099023372352
17819,2.080526023440756,-0.6003708371790762,2.680896860619832
50994,-14.24661562655926,-15.295631482925346,1.0490158563660863
28360,-21.77403086888637,-20.356284024217082,1.4177468446692885
39716,-16.188537268886382,-16.70664131982323,0.5181040509368486
3308,-8.697427618886376,-9.45128422236931,0.7538566034829337
8480,-17.732958968886383,-17.814158472037764,0.08119950315138169
26151,-14.70433591888639,-12.02958777268494,2.67474814620145
32572,-10.804267218886384,-11.928916238472032,1.1246490195856484
28825,-18.181329268886376,-18.145773269247165,0.03555599963921097
13857,-14.01916121888637,-16.248561368038718,2.2294001491523474
17394,-9.85226327655924,-11.991838161338407,2.139574884779167
39509,-20.752420918886376,-21.18427322917534,0.43185231028896354
8420,-15.027101968886374,-13.710204921282802,1.3168970476035717
10406,-15.519734868886378,-17.810377466339133,2.290642597452756
212,-18.98303231888637,-17.90233464121124,1.0806976776751291
48236,-0.577965318886374,0.03654221067369413,0.6145075295600682
38632,4.057362581113633,-8.990386147128195,13.047748728241828
36562,-10.813791818886376,-11.07149170088811,0.25769988200173444
41229,-14.69509446888637,-16.523664476168275,1.828570007281904
21394,-7.851145826559259,-9.785955468220147,1.9348096416608875
31906,-15.640164618886375,-15.65257576001573,0.012411141129353709
41496,-22.505268068886384,-19.72112199255076,2.784146076335624
2359,-14.023458876559245,-12.120226234536178,1.9032326420230667
20658,-12.475977676559252,-11.746416522715442,0.7295611538438092
1319,-24.55494867655925,-21.12431492348935,3.4306337530698983
24096,-11.822692826559246,-14.194793445860157,2.3721006193009107
53087,-24.162687568886373,-23.348811278401218,0.8138762904851546
55702,-8.482189176559244,-9.7731452326738,1.290956056114556
50922,-15.771632126559252,-15.284561876179398,0.48707025037985474
57351,-15.340059076559257,-16.693592766627173,1.3535336900679162
10791,-21.935805518886387,-18.77166214690725,3.1641433719791365
57645,-6.390053676559246,-6.205057011303048,0.18499666525619762
22996,-15.89615152655925,-14.841702689813376,1.0544488367458733
58564,-10.546524526559235,-7.266971719294934,3.2795528072643014
60855,-5.45624387655924,-6.1189985309640305,0.6627546544047904
23742,-12.825285626559248,-13.356220046427339,0.5309344198680908
9023,-12.928129618886375,-16.026920398144696,3.098790779258321
24781,-5.368547926559243,-4.25432615209532,1.114221774463923
56099,-11.776361276559255,-14.544382761217058,2.768021484657803
21003,-2.9427931765592543,-4.723938257548444,1.78114508098919
4644,-14.996966318886384,-16.782977674503847,1.7860113556174628
20513,-14.882233576559242,-15.076297462075594,0.19406388551635168
9804,-19.38746411888637,-19.812174388863344,0.42471026997697336
476,-27.86500281888637,-22.491533455318518,5.373469363567853
50033,-7.484621818886371,-8.719137684764439,1.234515865878068
7264,-5.090157768886375,-6.008173903199449,0.9180161343130742
20743,-12.274149826559237,-12.432172639328897,0.15802281276966035
59660,-10.005519376559247,-8.519003513522618,1.4865158630366295
46512,-2.9124223188863745,-4.589261827736271,1.6768395088498966
4976,-19.882150068886364,-18.88997878764989,0.9921712812364731
61896,-9.070508976559251,-7.776280201752524,1.2942287748067276
33820,-8.081785568886364,-8.91927409165164,0.8374885227652769
26637,-8.594014568886383,-12.512766150833956,3.918751581947573
44988,-16.186842318886367,-12.591304434841398,3.595537884044969
52315,-17.764805318886378,-12.273495786452779,5.491309532433599
21121,-13.091241976559244,-13.267497930908617,0.17625595434937225
30489,-17.537083568886377,-18.545189345000924,1.0081057761145473
61846,-5.118830526559249,-5.697269140045925,0.5784386134866768
58022,-5.592112126559256,-6.013282158106198,0.421170031546942
11141,-17.73768926888639,-16.270043889208683,1.4676453796777054
13325,-16.247459018886378,-17.24295174714767,0.9954927282612935
47931,-10.60337231888639,-5.940161239850607,4.663211079035783
26244,-12.155807018886382,-11.47775757465942,0.6780494442269624
36002,-17.834136268886386,-17.05946955236919,0.7746667165171957
23339,-14.633661126559243,-11.866277459688211,2.767383666871032
60767,-0.05348017655926,-0.35028861908933384,0.2968084425300738
23198,-16.49308197655924,-16.580546069677816,0.08746409311857661
17832,-12.25681622655925,-10.812101554367366,1.4447146721918838
50543,3.1383086811136245,-1.3968136918504104,4.535122372964035
62043,-9.55396267655925,-9.784371771391228,0.23040909483197858
9654,-17.304399218886378,-18.1345173072018,0.8301180883154231
22384,-5.387264476559251,-4.606174216013338,0.7810902605459127
17805,-3.315725776559246,-5.172590264428664,1.8568644878694185
42632,-15.690649518886378,-10.64050613466758,5.0501433842187975
60423,-12.243667426559254,-10.22927292816042,2.0143944983988344
10610,-16.453413418886374,-14.411132297946263,2.0422811209401104
7278,-12.06783746888637,-5.076143914727401,6.99169355415897
33647,-7.295955368886386,-7.539514400879443,0.2435590319930574
57206,-19.58817897655925,-19.160989708574096,0.42718926798515255
10369,-12.662008218886388,-13.059793257527808,0.3977850386414197
35630,-15.026424268886377,-14.890207182116445,0.13621708676993194
