,actual,predicted,difference
49122,-2.4463138188863773,-4.667429033088925,2.2211152142025474
13359,-12.99911486888637,-13.909614064573178,0.9104991956868087
49371,-5.987391818886383,-3.956668158874333,2.0307236600120504
1043,-17.25992487655924,-13.054763899147082,4.205160977412158
11436,-17.701947468886377,-16.24565886961754,1.456288599268838
39122,-18.315867618886376,-17.399126084679526,0.9167415342068495
29927,-14.496909668886378,-15.035515175841308,0.53860550695493
14861,-4.893498726559249,-5.021007728699119,0.1275090021398695
701,-5.691408576559246,-4.900060819183949,0.7913477573752967
9632,-16.75306011888637,-17.751752305600764,0.9986921867143934
59693,-13.876062226559254,-14.245580399150693,0.36951817259143915
20974,-21.15707082655925,-14.163639982687014,6.993430843872234
34556,-14.330562568886382,-12.310056940706,2.0205056281803824
26371,-9.917315368886369,-9.546101670400512,0.3712136984858567
22775,-1.1870997265592518,-0.32484250617469673,0.8622572203845551
52889,-6.5519275188863695,-4.434876573027988,2.1170509458583817
51950,1.500612323440743,-3.9913230448512937,5.491935368292037
12144,-15.120905668886367,-16.47542172236491,1.3545160534785428
58933,-13.058352326559245,-11.60112110609485,1.4572312204643953
35368,-20.115635368886377,-18.16858539766909,1.947049971217286
16224,-7.449869176559245,-7.509318565749173,0.05944938918992815
38420,-15.991201518886374,-17.41221855139995,1.421017032513575
23635,-14.642697726559248,-14.78698209825533,0.14428437169608088
53259,-23.24152561888637,-24.24555118276398,1.004025563877608
3431,-7.944113718886381,-7.207372949019602,0.7367407698667794
3053,-6.977978918886382,-8.461245899635978,1.4832669807495957
29620,-15.631239368886373,-17.3008121855845,1.6695728166981283
56228,-12.912130476559254,-14.759545663774574,1.8474151872153204
8901,-13.829962368886374,-15.321637714149725,1.491675345263351
62564,-12.43236002655925,-11.799996817483564,0.6323632090756863
14883,-10.245589226559243,-12.706953415731565,2.461364189172322
40334,-10.29945226888638,-7.088224572063083,3.211227696823297
59781,-14.294881776559247,-14.269787346609663,0.02509442994958455
22096,-4.44302237655924,-4.496188576913795,0.053166200354555215
33466,-21.124421718886385,-18.168927172619128,2.955494546267257
46867,-7.393986318886366,-7.572101211990787,0.17811489310442052
56003,-3.916601476559249,-2.962533906140432,0.9540675704188168
5265,-13.461467068886368,-13.846159126279698,0.38469205739333034
26313,-10.966608368886371,-12.546798372848812,1.580190003962441
33562,-12.088920468886377,-11.234095822279267,0.8548246466071099
34264,-16.81150831888637,-14.038528117023331,2.7729802018630405
29460,-24.084207018886374,-22.463758458586845,1.620448560299529
26476,-12.629508368886366,-11.685070497740288,0.9444378711460786
49038,0.4641046811136213,-4.75063694169407,5.214741622807692
29995,-25.60304541888637,-19.550300843598325,6.052744575288045
62550,-10.79234087655925,-9.40138476271663,1.3909561138426199
7161,-12.156030568886369,-7.632004355581527,4.5240262133048414
49744,-7.153652818886375,-6.151270488122772,1.002382330763603
50402,-4.257779318886374,-4.090700324098762,0.16707899478761234
42584,-15.520365118886364,-13.42259724016969,2.097767878716674
22245,-9.49909702655924,-9.432461935128433,0.06663509143080582
48052,-4.218071818886383,-3.831611064889923,0.38646075399645996
58426,-9.601490076559257,-6.9935829222455315,2.6079071543137253
24465,-3.7690905765592486,-4.024752718816282,0.25566214225703376
13110,-14.238748418886376,-14.67507684839958,0.43632842951320505
31888,-14.66587151888638,-14.807739643806187,0.1418681249198066
24280,0.1594672234407443,-1.4038081451126665,1.5632753685534109
2503,-15.275462218886378,-15.175158697842871,0.10030352104350726
51273,-17.511264076559257,-14.794050117094498,2.7172139594647593
39429,-6.960859718886379,-9.825646120523869,2.86478640163749
37473,-14.552218118886376,-13.216954251948282,1.335263866938094
19020,-9.12936532655925,-8.437124590153571,0.6922407364056795
34331,-11.040667118886365,-7.734381375281788,3.306285743604577
45685,-4.260017818886379,-5.1829052209375,0.9228874020511215
49095,-7.652345318886379,-6.837611309864718,0.8147340090216613
15197,-4.380421226559248,-5.634317131397482,1.2538959048382337
6592,-10.20194291888637,-9.423657355117816,0.778285563768554
48060,-6.928490318886379,-1.2706300410472988,5.65786027783908
60755,2.4746267234407515,1.6222459966084533,0.8523807268322983
56070,-12.284356226559252,-13.23020831432278,0.9458520877635284
45801,-5.920788818886383,-6.567613707853891,0.6468248889675081
59637,-9.991462876559238,-9.154991346419605,0.836471530139633
3184,-10.24793526888637,-9.403854493847417,0.8440807750389521
3265,-13.195172718886372,-12.14179262181225,1.0533800970741218
754,-10.797722676559244,-9.860644597684406,0.9370780788748387
5966,-17.08587296888638,-13.636687099043202,3.4491858698431788
47002,-8.618875318886385,-9.017588170707466,0.39871285182108096
32777,-10.049095668886384,-11.310225268515733,1.2611295996293492
5572,-15.876881418886374,-17.514228498808563,1.6373470799221899
40377,-15.31709476888638,-12.194277047976334,3.122817720910046
10869,-15.924268268886385,-15.40233128911371,0.5219369797726756
36804,-9.006816668886376,-10.865058393523332,1.8582417246369562
52939,-15.19853716888638,-15.164520034481663,0.0340171344047171
24984,-3.826915576559257,-4.8300935403570096,1.0031779637977527
6526,-9.190092118886373,-10.975313314255452,1.785221195369079
34350,-15.209886418886388,-13.784486784009168,1.4253996348772198
59094,-20.106542376559247,-19.80766956151341,0.2988728150458364
33914,-4.035742968886371,-5.480023569256371,1.44428060037
60817,3.4848388234407555,-1.0586961475395986,4.543534970980354
48402,-3.075345318886381,-4.661752827958604,1.586407509072223
33860,-3.2093070688863783,-6.530341902622152,3.321034833735774
45597,-15.146073818886368,-9.123054780054952,6.023019038831416
17724,-16.653679226559248,-18.31612324668715,1.6624440201279036
34487,-16.002195968886372,-16.9423117645094,0.9401157956230293
4032,-12.20523011888638,-11.995346773555184,0.20988334533119613
20450,-19.94403627655926,-17.383967521531787,2.5600687550274728
37072,-14.20342856888637,-14.621288786584163,0.41786021769779325
42805,-19.618762968886376,-18.653635920074876,0.9651270488114996
22346,-5.37353737655924,-10.372901842190359,4.999364465631119
19384,-4.987574576559238,-3.989088274435877,0.9984863021233612
23922,-18.783670076559247,-16.352341788690385,2.431328287868862
2949,-5.418418218886384,-5.803281538077587,0.3848633191912034
12354,-23.280331468886377,-20.12545402772137,3.154877441165006
9892,-20.924426218886385,-19.64912457066366,1.275301648222726
3335,-10.87076376888638,-8.60784102913492,2.2629227397514597
54242,-12.087153326559244,-10.124457297309288,1.9626960292499565
59259,-16.44365897655925,-16.7958186681591,0.3521596915998515
58065,-4.690799026559246,-4.296915924652416,0.3938831019068294
2630,-13.931221068886384,-13.93688552503825,0.005664456151865949
29081,-23.09660331888637,-20.982887450233694,2.113715868652676
38324,-18.80776466888637,-15.184916419358228,3.6228482495281433
8470,-18.613279268886377,-17.088632937509836,1.524646331376541
5748,-17.32747466888637,-17.697776473565465,0.37030180467909446
58906,-11.085981276559243,-11.101846491347185,0.015865214787941895
29239,-25.86229901888638,-23.850846458172274,2.0114525607141047
55604,-37.94690432655926,-38.264920235276186,0.318015908716923
45861,-12.400362818886382,-10.529930312372915,1.8704325065134668
39285,-5.587570218886373,-6.326448906202763,0.7388786873163893
27177,-17.201679918886374,-13.792552794385717,3.4091271245006567
46753,-3.570774818886374,-2.8103928523482,0.7603819665381741
32986,-20.62840311888637,-18.300051612494794,2.328351506391577
28461,-14.171229668886372,-12.964905304932792,1.2063243639535806
44046,-3.72615561888637,-5.158387592412986,1.4322319735266156
15041,-18.613616026559257,-16.204279023003146,2.409337003556111
2331,-16.483495726559255,-18.7143294323132,2.2308337057539447
30824,-14.26983776888638,-14.624979535829837,0.3551417669434578
55678,-13.428719776559246,-14.636756892242701,1.2080371156834548
38610,-25.25045441888638,-22.467766341089614,2.7826880777967666
53675,-25.892748726559248,-25.003463574972923,0.8892851515863249
13024,-17.736473068886372,-13.136517425746527,4.599955643139845
56555,-11.53639782655925,-12.269290071938592,0.7328922453793414
3732,-11.595754018886373,-13.079158158284313,1.4834041393979405
38797,-3.7008367688863792,-9.408615235993974,5.707778467107595
5954,-12.667935018886372,-12.202318732853717,0.46561628603265426
50236,-7.256918318886367,-5.8308211110606365,1.4260972078257304
58496,-3.369696576559248,-2.5030343556871393,0.8666622208721089
52943,-12.31105386888638,-12.31508333930559,0.004029470419208536
40671,-13.403837718886376,-8.836257761422079,4.567579957464297
62392,-13.406955226559246,-10.904661937848623,2.5022932887106233
29556,-16.324396418886383,-15.257243138091228,1.0671532807951554
30777,-18.543832818886376,-17.675398686822962,0.8684341320634132
22323,-4.9986045765592575,-5.063086451498389,0.0644818749391316
19244,-6.254932526559257,-8.305181821031061,2.0502492944718043
20691,-14.283253326559246,-13.399455299590853,0.8837980269683925
54920,-17.79146217655925,-15.899771997015387,1.891690179543863
56646,-15.966715026559257,-14.810176632773906,1.1565383937853504
42653,-10.49760836888638,-9.42420328575728,1.073405083129101
27502,-12.640863568886378,-11.3605198091048,1.2803437597815783
27092,-18.758554968886376,-15.69042576610539,3.0681292027809857
18359,-3.741356326559254,-2.7655911028494593,0.9757652237097947
15033,-14.364162376559248,-14.26335384178502,0.10080853477422735
12447,-18.608357018886384,-19.77222625567082,1.1638692367844357
31997,-13.980240268886366,-15.469958890142358,1.4897186212559923
33784,-7.8100546688863695,-8.926602197278505,1.116547528392136
55215,-44.88694642655926,-41.54646047833313,3.3404859482261315
45194,-2.164366818886368,-2.6872210116604722,0.5228541927741044
62497,-15.111106626559248,-13.725669672843676,1.3854369537155726
32288,-15.387331518886374,-16.32301424845073,0.9356827295643555
47842,1.769956681113623,1.2134807948460717,0.5564758862675512
56169,-9.452194276559238,-12.684652635303706,3.232458358744468
61502,-6.03122197655925,-5.04964446953974,0.9815775070195096
3437,-5.235549518886383,-5.528644124089308,0.2930946052029242
42655,-12.420692518886373,-10.013664938446029,2.407027580440344
56219,-12.792677726559246,-14.845144251021036,2.0524665244617903
43979,-17.621931568886385,-14.699547002845353,2.922384566041032
52803,-29.804276018886387,-28.933583862813325,0.870692156073062
28283,-17.98522581888638,-18.673088031613936,0.6878622127275555
10021,-16.12964716888637,-15.893816012813623,0.23583115607274507
59496,-5.880612376559254,-7.356241350659453,1.475628974100199
40410,-12.12027236888638,-12.109758737174385,0.010513631711994265
61248,-6.866923376559241,-6.86434650848809,0.002576868071150429
54462,-15.581276426559254,-15.785140976206034,0.20386454964677903
18905,-2.7862450765592524,-3.6871203970646387,0.9008753205053863
32730,-15.221053918886373,-15.89963319851642,0.678579279630048
430,-18.322520818886375,-14.765792805828232,3.5567280130581427
10880,-15.582680018886382,-15.470356682849637,0.11232333603674505
42100,-8.348214218886373,-12.010655982481417,3.6624417635950444
49133,-10.126708318886376,-9.989328979828189,0.137379339058187
28556,-14.381919918886386,-15.132094478698658,0.7501745598122724
47485,-10.150544318886364,-10.925674356807395,0.7751300379210306
29679,-20.261901568886376,-19.689565743704467,0.5723358251819093
24482,-4.58594442655925,-4.719436018790288,0.13349159223103868
1618,-20.110509176559248,-17.911052771489533,2.1994564050697143
26659,-14.36906186888638,-14.226721138517274,0.14234073036910644
30292,-42.33070381888639,-41.267219018818295,1.063484800068096
31015,-13.92194541888637,-14.816278428675991,0.8943330097896212
40458,-16.134454868886383,-11.456164633166345,4.678290235720038
11947,-16.88272396888637,-19.032935951722177,2.150211982835806
56488,-13.285887876559256,-12.68496866323508,0.6009192133241754
14813,-1.5284184265592469,-1.0267241389631598,0.501694287596087
5173,-14.914238118886376,-15.156716769576919,0.24247865069054342
353,-11.755096818886376,-15.291292381696655,3.5361955628102795
4091,-5.1936907688863805,-6.569395059596929,1.3757042907105488
30071,-17.218583168886372,-15.639518119275415,1.579065049610957
10930,-15.41745751888637,-15.886394887380762,0.4689373684943927
30797,-14.778528818886375,-16.65615504458977,1.8776262257033949
8943,-13.176504818886375,-13.79952994149615,0.6230251226097749
33271,-11.423525918886371,-9.757938413274587,1.665587505611784
52104,-15.87927761888638,-16.40997621943513,0.5306986005487495
9523,-17.024410768886387,-16.95350744425762,0.07090332462876603
24894,-9.178513926559246,-8.935609342967712,0.24290458359153355
11041,-17.773528168886376,-15.38940095567386,2.3841272132125155
37300,-18.956940568886385,-16.16188646409407,2.795054104792314
25331,-3.2470618265592446,-3.199623231872009,0.04743859468723555
20850,-12.01564102655925,-12.788390074312524,0.7727490477532744
34867,-13.058554218886387,-14.242541897013227,1.1839876781268401
26815,-15.829824668886378,-14.320617560493229,1.5092071083931486
39980,-15.216614418886367,-18.113284138401276,2.896669719514909
40531,-14.79348581888637,-11.592116352197706,3.2013694666886643
33350,-14.198385368886369,-14.730875585218225,0.5324902163318566
42342,-22.00871276888638,-21.087506134871706,0.9212066340146734
59016,-8.12539612655925,-8.844739178030084,0.7193430514708332
57939,-6.941036526559243,-6.460811787773427,0.4802247387858163
30910,-18.419230318886367,-17.36186744586728,1.0573628730190876
45995,-9.532529818886378,-6.382938164696563,3.1495916541898143
7002,-17.012445518886384,-16.135694563196903,0.8767509556894808
10290,-11.591691868886382,-13.636764157184743,2.0450722882983605
60018,-22.36845637655925,-22.50781238201678,0.1393560054575289
11658,-12.938933018886376,-13.047362560238877,0.1084295413525016
10608,-15.582313268886384,-14.663580393149983,0.9187328757364011
39162,-13.540358618886376,-13.321775325311346,0.2185832935750298
49935,-7.647308818886376,-8.36815671333602,0.7208478944496441
13667,-23.93693896888637,-21.704341167375986,2.2325978015103836
16384,-4.636262476559251,-4.124801244327474,0.5114612322317766
35154,-15.19798826888638,-13.211336533729545,1.9866517351568351
36467,-9.194799868886369,-7.834483583516376,1.3603162853699926
34327,-10.84470321888637,-9.35188005228536,1.4928231666010099
48533,-15.79390431888638,-14.687964976552857,1.1059393423335226
564,-1.7367571265592456,-3.434116238299647,1.6973591117404014
33057,-13.036681668886375,-16.088439800463238,3.0517581315768627
39839,-16.990937118886368,-14.28035078988706,2.710586328999309
2399,-11.46803816888637,-9.85797886705938,1.6100593018269898
30518,-15.717742768886373,-17.202152072884267,1.4844093039978947
25829,-1.8711238265592536,-2.7343628087401335,0.8632389821808799
26210,-14.407583318886385,-14.653093335923918,0.2455100170375335
56377,-14.618454726559248,-12.534928777543493,2.0835259490157547
19791,-17.88492622655926,-15.782783441722206,2.102142784837053
43656,-14.143066018886376,-15.743642979930204,1.6005769610438279
14637,-5.073288226559255,-2.1376717530794047,2.93561647347985
853,-10.178803776559247,-11.418435104592596,1.239631328033349
45556,-9.00100131888637,-10.294572638096291,1.2935713192099207
49192,-3.36940931888638,-4.3107327204682715,0.9413234015818914
12214,-19.951891518886374,-20.965763213247048,1.0138716943606738
10113,-12.523471218886376,-14.528730236448629,2.0052590175622527
41179,-16.047676968886368,-17.480893737068733,1.4332167681823655
56686,-13.009839476559248,-14.015559699174805,1.0057202226155564
29264,-15.430818068886383,-15.71276912384936,0.28195105496297757
18294,-7.165608426559244,-8.255800284929538,1.0901918583702948
21519,-8.549811526559251,-9.645221643157255,1.0954101165980035
43080,-13.396872718886376,-9.563361994519019,3.8335107243673576
15910,-2.8422859265592546,-3.223683923123872,0.38139799656461726
19016,-14.855376676559244,-10.448531339391014,4.40684533716823
21417,-8.992833676559242,-9.04109174672704,0.04825807016779926
57487,-49.34341852655925,-50.14258470732503,0.7991661807657806
62045,-8.51105017655925,-9.564450025495765,1.0533998489365146
20507,-15.589000126559254,-15.385056221415384,0.20394390514386984
40646,-11.885382118886373,-15.196306278250814,3.3109241593644416
61892,-7.859305026559239,-7.850252300905803,0.00905272565343651
19258,-6.884644776559254,-6.494836249936483,0.38980852662277066
58684,-4.630280726559247,-4.5676387710254005,0.06264195553384688
59278,-17.558472126559252,-17.961810286263823,0.4033381597045711
62723,-10.89092987655924,-11.449255341678043,0.5583254651188039
30478,-17.16261781888638,-17.2696310004161,0.10701318152972306
39860,-16.793586618886383,-19.672969715525273,2.8793830966388896
23326,-15.19401637655926,-10.314297120536528,4.879719256022732
11665,-13.929949218886382,-11.55676531508448,2.373183903801902
8279,-14.60901981888637,-14.317919253423545,0.29110056546282514
10009,-17.278297018886366,-17.05658235112208,0.22171466776428517
29262,-13.52011951888638,-16.22127322781628,2.7011537089298994
43457,-14.972243068886389,-16.96469556551961,1.99245249663322
52945,-12.714671318886378,-13.455836196003093,0.7411648771167147
37995,-16.172239018886376,-17.673516929938486,1.5012779110521102
11404,-14.89407121888637,-16.417478199864348,1.5234069809779776
32200,-8.417794318886369,-10.76039202342379,2.3425977045374218
21297,-7.603463126559246,-8.197563624891703,0.5941004983324571
27783,-28.76777041888637,-19.854472615627184,8.913297803259187
40762,-12.686691618886387,-12.553668272558275,0.13302334632811252
25977,-2.1975836265592488,-3.3287492477211926,1.1311656211619439
27335,-20.002029418886384,-16.816210356926742,3.1858190619596414
31620,-21.200223168886385,-21.46538266796903,0.265159499082646
50749,-10.200378026559248,-6.792557059196674,3.407820967362574
60533,-11.703644676559248,-12.718200550738173,1.0145558741789245
21567,-3.8148594265592495,-4.649527770889854,0.8346683443306047
18801,-0.599269626559261,-3.495537152895294,2.896267526336033
26223,-13.063181868886378,-13.274308279297468,0.21112641041109015
22816,-7.446082926559255,-6.266386336781233,1.1796965897780218
20326,-16.036385526559258,-16.02815321709797,0.008232309461288168
23278,-12.971561926559245,-13.161656020649422,0.19009409409017763
28852,-17.60140991888638,-18.54279567010309,0.9413857512167105
38929,-19.48278561888637,-18.448549447911137,1.034236170975234
46868,-7.030499818886373,-6.647198473788242,0.38330134509813085
1220,-20.42657047655925,-18.69397234241474,1.73259813414451
31892,-14.184281518886385,-14.636534183948603,0.4522526650622183
60968,-5.566583876559248,-9.503162308064585,3.936578431505337
18967,-8.097126876559242,-6.878886465026716,1.218240411532526
32611,-10.61456151888638,-11.338719986525028,0.7241584676386488
32578,-16.150262768886382,-14.202223415864657,1.9480393530217253
25598,-4.139550626559254,-4.045166100229913,0.0943845263293408
42208,-14.639988068886383,-14.515414696618766,0.12457337226761744
36333,-11.199106218886389,-9.283081155085942,1.916025063800447
31569,-20.266492418886376,-21.31717048606033,1.0506780671739548
49173,-3.135037818886371,-6.297679901635422,3.162642082749051
39663,-22.25395791888637,-21.085129554352275,1.1688283645340967
37719,-18.97435416888637,-14.806184081422943,4.168170087463428
34056,-26.552293418886386,-24.30328793609682,2.249005482789567
8236,-18.399816368886366,-17.456464327328348,0.9433520415580183
19695,-19.88372922655925,-12.938269804173272,6.945459422385978
11787,-18.16436901888638,-18.718224624157415,0.5538556052710355
31699,-22.487005418886373,-20.643043406611408,1.8439620122749645
39557,-16.931843468886374,-18.59523750038098,1.6633940314946045
21867,-4.038303976559247,-4.6894866294994495,0.6511826529402027
33568,-11.133031368886382,-12.230843685907496,1.0978123170211145
41014,-16.481773468886377,-16.450997405650938,0.030776063235439466
50507,0.610811181113629,-1.3169714893680846,1.9277826704817136
62511,-11.80822342655925,-12.155609643039647,0.34738621648039647
12283,-15.881200868886385,-18.40568961917845,2.5244887502920648
36505,-11.42529226888637,-16.09084909656566,4.665556827679289
51397,1.6122665234407538,-5.187891911774263,6.800158435215017
9311,-17.083683868886386,-15.810783099135465,1.2729007697509207
51303,-14.394714226559255,-13.90396490347302,0.4907493230862361
16094,-3.465246626559248,-4.54012671111357,1.0748800845543216
54130,-10.540176276559247,-9.430403686013037,1.1097725905462106
18938,-12.40806047655924,-6.252881303515531,6.1551791730437095
30849,-21.493933918886373,-19.611033389549664,1.882900529336709
57954,-8.946068626559251,-7.220862078360983,1.7252065481982681
7416,-8.389636618886389,-7.0156539154002955,1.3739827034860932
53927,-17.022615326559247,-16.953315354357656,0.06929997220159123
12154,-15.924975018886377,-16.43431432302285,0.5093393041364731
5253,-15.610367218886385,-14.865579447557042,0.7447877713293423
24753,-3.8615673765592486,-5.144368906031126,1.282801529471877
16823,-17.82552952655925,-17.535449188376624,0.29008033818262646
5199,-10.56891926888638,-10.141858140323833,0.42706112856254563
49070,-12.596232818886367,-12.784066562055827,0.18783374316945967
49730,-0.7519663188863781,1.5529715108937199,2.3049378297800978
39295,-6.938417568886383,-9.313960800030982,2.375543231144599
27367,-12.931339118886388,-12.951993335928425,0.020654217042036294
39173,-8.252652668886373,-10.069227675533645,1.8165750066472715
37955,-15.210221818886383,-16.757507279621016,1.5472854607346331
45189,-11.367000318886372,-9.64000267452194,1.7269976443644328
29582,-13.78045676888637,-13.607225646971948,0.17323112191442291
22527,-4.328392226559243,-6.4177266664018005,2.089334439842557
54215,-4.144957326559249,-4.702284456896808,0.5573271303375593
56288,-13.864121126559253,-15.602943243387676,1.7388221168284232
4657,-16.713851968886377,-17.691492296278213,0.9776403273918355
25029,-3.134227026559257,-4.298735523683498,1.164508497124241
15576,-2.327738126559238,-2.841469869008908,0.5137317424496701
36202,-12.856439368886374,-13.974288807546905,1.1178494386605315
43771,-18.920183918886384,-17.393602641833514,1.5265812770528697
43529,-16.561500368886374,-15.3711192234853,1.1903811454010746
53356,-7.000556118886383,-5.805200962510468,1.195355156375915
4883,-16.171997468886364,-16.79428922129486,0.622291752408497
27242,-17.372525118886376,-16.910470401095274,0.4620547177911014
33862,-3.1098475688863694,-5.245060307114703,2.1352127382283337
56679,-14.01513012655924,-16.16600572671736,2.150875600158118
27845,-49.847898618886376,-49.813236330654355,0.034662288232020444
30088,-17.32763096888637,-15.668044134069902,1.6595868348164693
61366,-3.1920895265592417,-5.195825213727909,2.0037356871686676
40170,-18.049866818886372,-22.459604384166642,4.40973756528027
7251,-10.757191268886375,-10.363018609588275,0.39417265929809986
1253,-23.111067526559253,-21.368297741564138,1.7427697849951151
3524,-19.66218561888637,-16.662721504190785,2.9994641146955843
44347,-19.43634361888637,-18.316186733024427,1.1201568858619417
17170,-15.678144776559249,-15.317491728469077,0.36065304809017107
17995,-11.933815126559251,-9.276398858198084,2.6574162683611675
62128,-10.358737526559253,-10.586809324317013,0.2280717977577602
48986,-8.929741318886375,-9.951884525275597,1.022143206389222
49369,-5.032902318886375,-3.683716144284003,1.3491861746023721
31254,-22.21136986888637,-20.238698016470956,1.972671852415413
39002,-18.29116131888637,-14.985085718806912,3.306075600079458
1309,-20.016173676559248,-20.56350627484889,0.5473325982896426
21590,-4.602696276559255,-7.565317584349601,2.9626213077903456
39076,-16.01124866888637,-13.189530830183994,2.8217178387023765
61739,-9.434026976559236,-9.293450712711147,0.1405762638480894
11988,-9.050096418886373,-10.755593214866334,1.7054967959799612
52077,-1.2097831765592542,-7.766528842493679,6.556745665934425
8029,-10.102566968886382,-11.64371863510392,1.5411516662175373
38160,-9.239813698886383,-12.916285753894002,3.6764720550076184
54718,-13.098318626559246,-12.981965250125088,0.11635337643415866
54647,-15.929129426559255,-15.409488227687245,0.5196411988720104
1059,-14.811402026559248,-14.02220414946579,0.7891978770934589
32965,-17.60302061888638,-18.755173176496996,1.1521525576106164
12826,-13.209485718886372,-13.649888716828162,0.4404029979417903
11451,-18.728927618886377,-18.48760513675255,0.24132248213382823
53415,-13.095995226559236,-24.42112303919413,11.325127812634893
43914,-7.880525518886376,-11.949027749472789,4.068502230586413
8909,-13.777947168886374,-14.454793938287862,0.6768467694014877
51044,-4.331276126559244,-7.953307490931526,3.6220313643722823
56134,-10.26226832655925,-10.964664351434308,0.7023960248750587
43079,-12.334042468886375,-13.36983258616375,1.035790117277374
47702,2.1594231811136204,-2.0364159175441534,4.195839098657774
20735,-14.179560976559245,-14.24992651926209,0.07036554270284512
35927,-7.593040018886374,-9.477054203163018,1.8840141842766442
23967,-9.271488626559243,-10.103791074055835,0.8323024474965912
40396,-10.691893968886372,-11.211113596473313,0.5192196275869403
57127,-17.748139326559254,-18.127082361631494,0.3789430350722398
8485,-17.230201368886373,-17.1171146731888,0.11308669569757157
62247,-8.851725826559244,-9.466803047028124,0.6150772204688799
57490,-47.94841662655927,-49.16660547266779,1.218188846108518
55314,-31.125245726559243,-33.853842990369664,2.7285972638104212
60792,0.3057944234407461,-0.18026432532170325,0.48605874876244937
5610,-15.93187641888638,-15.761422360497539,0.17045405838884164
9459,-20.73310421888637,-20.734784776722048,0.001680557835676666
21549,-8.113909326559236,-8.288861947093626,0.17495262053438942
19652,-6.372495026559248,-7.51536896295557,1.142873936396322
16131,-5.730036876559238,-7.453668770240032,1.7236318936807944
61509,-6.970774826559248,-6.031450319119464,0.9393245074397845
42540,-22.25776961888639,-19.438134554527068,2.8196350643593213
17491,-19.45328817655924,-18.56920911766765,0.8840790588915901
5068,-17.107275218886375,-16.9598166133315,0.1474586055548741
42046,-22.09915601888638,-20.22686100647795,1.8722950124084292
60182,-20.589024976559244,-21.283107587095,0.6940826105357552
39140,-12.122757068886376,-15.678189051450387,3.555431982564011
9195,-17.34431376888637,-17.38691871556971,0.04260494668334047
30385,-18.43347076888637,-18.456664972765562,0.0231942038791928
35494,-16.59874071888638,-17.321470035107215,0.7227293162208355
57560,-16.356292426559264,-24.922314862656833,8.566022436097569
42304,-13.659879268886382,-15.298866268203488,1.6389869993171065
61105,-11.886775276559248,-12.020797595038934,0.13402231847968515
7217,-10.759417418886375,-10.044403739371276,0.7150136795150992
22946,-16.473955826559248,-16.160092056486093,0.313863770073155
53424,-29.68535862655924,-31.610661457987508,1.9253028314282687
32358,-12.24762221888638,-12.713784522471817,0.46616230358543653
54674,-17.176167926559245,-14.621529257828593,2.554638668730652
23357,-14.806203826559251,-14.725143345995177,0.08106048056407467
34041,-20.86999826888638,-21.961641099399476,1.091642830513095
53206,-24.16082691888637,-23.208849937451035,0.9519769814353367
16765,-10.83181722655925,-11.92329567870065,1.0914784521414003
61507,-5.49848877655924,-5.281141874583686,0.21734690197555384
31328,-14.643210618886377,-15.877453755525591,1.2342431366392148
18963,-6.731870776559246,-6.8089151381019555,0.07704436154270944
33792,-10.694919018886385,-11.014092269067087,0.3191732501807021
17224,-15.991168126559243,-16.51964884122521,0.5284807146659656
23789,-13.41372707655924,-12.04692009932575,1.366806977233491
3753,-13.540699718886376,-12.374577660454568,1.1661220584318084
29138,-22.72597601888637,-21.202327608151446,1.5236484107349249
60119,-12.545986326559245,-12.920611747602072,0.37462542104282726
31907,-13.24700631888638,-16.01873776318547,2.771731444299091
38005,-19.453381918886382,-18.33809930816794,1.1152826107184417
61170,-7.579347176559237,-7.604274724302824,0.024927547743587297
40171,-18.92679771888638,-22.553339512620493,3.6265417937341127
11097,-12.57093161888638,-13.8806477105574,1.309716091671019
3136,-8.932569968886387,-10.977971393095675,2.045401424209288
60040,-15.91408672655926,-16.36025648319188,0.44616975663261904
44219,-16.452729168886368,-16.96443042511043,0.511701256224061
2235,-17.952808626559246,-15.397893325951493,2.554915300607753
44684,-16.540336018886382,-16.618101163537425,0.07776514465104256
56210,-11.64751662655925,-14.156039445121415,2.508522818562165
37709,-13.532667168886372,-10.885869820064634,2.646797348821737
41647,-17.221403718886368,-17.752131417765966,0.5307276988795984
8745,-17.025910618886375,-17.218048611823935,0.1921379929375604
32415,-9.636025118886383,-14.823194172861431,5.1871690539750475
1566,-23.857924776559244,-22.071273320641406,1.7866514559178377
45570,-4.039501318886384,-8.798356936086346,4.758855617199962
33186,-15.330679268886374,-14.149368295181844,1.1813109737045302
13131,-12.760881118886378,-13.684452875561393,0.923571756675015
17713,-5.795114026559245,-14.33652845324337,8.541414426684124
36170,-17.330818068886376,-16.813749394443605,0.5170686744427719
14805,-6.137515226559257,-6.724281222580908,0.5867659960216507
9798,-20.468361568886383,-19.535226777999938,0.9331347908864451
14050,-14.910922118886363,-14.67789396968489,0.2330281492014734
25400,-3.976106126559243,-3.651011878183927,0.32509424837531586
45367,-7.576144318886367,-7.010168877971278,0.5659754409150892
11778,-18.02455611888637,-17.971740424832788,0.05281569405358155
20877,-18.80614902655925,-18.266670707547902,0.5394783190113479
9902,-23.256206668886367,-23.131803244658048,0.12440342422831918
18107,-7.359737276559256,-7.7966984221673385,0.4369611456080822
39431,-7.257930968886374,-8.362687933815167,1.104756964928793
39821,-17.255749468886382,-17.771233412716864,0.5154839438304819
30913,-15.940847018886377,-18.22854467071925,2.2876976518328718
